기준년월,시도명,시군구명,성별코드,사용금액
2015-11,경기도,안양시 만안구,F,
2015-11,경기도,양평군,F,3302002924
2015-11,경기도,용인시 기흥구,M,
2015-11,경기도,파주시,M,
2015-11,경기도,화성시,M,
2015-11,서울특별시,노원구,M,217854828
2015-11,서울특별시,양천구,M,44700
2015-11,서울특별시,중랑구,M,124396877
2015-11,인천광역시,부평구,M,9283743
2015-11,충청남도,아산시,F,4784085
2015-11,경기도,고양시 일산동구,M,
2015-11,경기도,과천시,M,4230758962
2015-11,경기도,동두천시,M,6873429658
2015-11,경기도,성남시 분당구,F,
2015-11,경기도,성남시 중원구,M,
2015-11,경기도,수원시 장안구,F,
2015-11,경기도,수원시 팔달구,M,
2015-11,경기도,오산시,F,
2015-11,경기도,오산시,M,
2015-11,경기도,포천시,M,
2015-11,서울특별시,도봉구,F,54660657
2015-11,서울특별시,마포구,F,142013724
2015-11,서울특별시,서초구,F,42285664
2015-11,서울특별시,송파구,F,21898530
2015-11,서울특별시,양천구,F,1139850
2015-11,인천광역시,서구,F,128995528
2015-11,강원도,춘천시,M,37522521
2015-11,경기도,가평군,M,6662796218
2015-11,경기도,고양시 덕양구,M,
2015-11,경기도,구리시,M,
2015-11,경기도,군포시,M,
2015-11,경기도,남양주시,F,
2015-11,경기도,성남시 수정구,F,9820288999
2015-11,경기도,수원시 영통구,F,
2015-11,경기도,수원시 팔달구,F,
2015-11,경기도,안양시 동안구,M,
2015-11,경기도,안양시 만안구,M,
2015-11,경기도,여주시,M,
2015-11,경기도,의왕시,M,
2015-11,경기도,의정부시,F,
2015-11,경기도,파주시,F,
2015-11,경기도,하남시,M,
2015-11,서울특별시,금천구,F,32165897
2015-11,인천광역시,부평구,F,2323953
2015-11,충청남도,아산시,M,13280683
2015-11,경기도,고양시 일산동구,F,
2015-11,경기도,광명시,M,
2015-11,경기도,구리시,F,
2015-11,경기도,부천시,M,
2015-11,경기도,수원시 권선구,F,
2015-11,경기도,수원시 영통구,M,
2015-11,경기도,안산시 단원구,F,
2015-11,경기도,안산시 상록구,F,
2015-11,경기도,안성시,M,
2015-11,경기도,연천군,F,814237454
2015-11,경기도,용인시 수지구,F,
2015-11,경기도,용인시 처인구,M,
2015-11,경기도,의정부시,M,
2015-11,경기도,이천시,F,
2015-11,경기도,하남시,F,8366659115
2015-11,서울특별시,도봉구,M,92170805
2015-11,인천광역시,서구,M,120152840
2015-11,경기도,성남시 분당구,M,
2015-11,경기도,포천시,F,7214804984
2015-11,서울특별시,구로구,F,259492333
2015-11,서울특별시,서초구,M,112269593
2015-11,서울특별시,은평구,M,32452200
2015-11,인천광역시,계양구,F,5717130
2015-11,경기도,고양시 일산서구,M,
2015-11,경기도,광주시,F,
2015-11,경기도,광주시,M,
2015-11,경기도,남양주시,M,
2015-11,경기도,안성시,F,
2015-11,경기도,양주시,F,9195544415
2015-11,경기도,양평군,M,5959308181
2015-11,경기도,여주시,F,
2015-11,경기도,연천군,M,5240067167
2015-11,경기도,용인시 수지구,M,
2015-11,경기도,용인시 처인구,F,
2015-11,경기도,의왕시,F,8832175255
2015-11,경기도,평택시,F,
2015-11,서울특별시,구로구,M,689838959
2015-11,서울특별시,노원구,F,111456947
2015-11,서울특별시,송파구,M,18823170
2015-11,서울특별시,은평구,F,7075116
2015-11,강원도,춘천시,F,24303390
2015-11,경기도,가평군,F,3118159651
2015-11,경기도,고양시 덕양구,F,
2015-11,경기도,시흥시,F,
2015-11,경기도,시흥시,M,
2015-11,경기도,이천시,M,
2015-11,경기도,평택시,M,
2015-11,경기도,화성시,F,
2015-11,서울특별시,강서구,F,5291342166
2015-11,서울특별시,금천구,M,36771293
2015-11,서울특별시,마포구,M,276963538
2015-11,서울특별시,중랑구,F,52678588
2014-09,충청남도,아산시,F,5180098
2014-09,서울특별시,강서구,M,189070671
2014-09,경기도,화성시,F,
2014-09,경기도,포천시,M,
2014-09,경기도,오산시,F,
2014-09,경기도,연천군,M,4536158717
2014-09,경기도,안산시 상록구,M,
2014-09,경기도,안산시 단원구,F,
2014-09,경기도,성남시 분당구,F,
2014-09,경기도,부천시,F,
2014-09,경기도,가평군,M,6906961591
2014-09,경기도,이천시,M,
2014-09,경기도,이천시,F,
2014-09,경기도,용인시 기흥구,F,
2014-09,경기도,양주시,M,
2014-09,경기도,안양시 만안구,F,
2014-09,경기도,안성시,F,
2014-09,경기도,수원시 권선구,F,
2014-09,경기도,성남시 수정구,M,
2014-09,경기도,부천시,M,
2014-09,경기도,김포시,M,
2014-09,경기도,군포시,M,
2014-09,경기도,과천시,F,4637351492
2014-09,경기도,고양시 일산서구,M,
2014-09,경기도,고양시 일산동구,M,
2014-09,경기도,고양시 덕양구,F,
2014-09,충청남도,아산시,M,10967968
2014-09,인천광역시,서구,F,90842268
2014-09,서울특별시,송파구,M,21077408
2014-09,서울특별시,마포구,M,320768329
2014-09,서울특별시,금천구,F,16366900
2014-09,서울특별시,강동구,F,92400
2014-09,경기도,하남시,F,7524342430
2014-09,경기도,수원시 장안구,F,
2014-09,경기도,수원시 영통구,F,
2014-09,경기도,남양주시,M,
2014-09,경기도,남양주시,F,
2014-09,경기도,광명시,F,
2014-09,경기도,과천시,M,4858395458
2014-09,강원도,춘천시,F,7022400
2014-09,인천광역시,서구,M,107167192
2014-09,경기도,파주시,F,
2014-09,경기도,의정부시,F,
2014-09,경기도,여주시,M,
2014-09,경기도,여주시,F,
2014-09,경기도,양주시,F,8325906380
2014-09,경기도,안양시 만안구,M,
2014-09,경기도,안성시,M,
2014-09,경기도,시흥시,F,
2014-09,경기도,수원시 팔달구,M,
2014-09,서울특별시,중랑구,F,60914141
2014-09,서울특별시,송파구,F,28916800
2014-09,서울특별시,도봉구,F,69092113
2014-09,서울특별시,노원구,F,132732516
2014-09,서울특별시,강서구,F,48312321
2014-09,경기도,화성시,M,
2014-09,경기도,포천시,F,7477656415
2014-09,경기도,평택시,M,
2014-09,경기도,파주시,M,
2014-09,경기도,용인시 처인구,M,
2014-09,경기도,안양시 동안구,F,
2014-09,경기도,동두천시,M,6335313266
2014-09,경기도,고양시 일산동구,F,
2014-09,서울특별시,중랑구,M,126110160
2014-09,서울특별시,은평구,M,52858344
2014-09,서울특별시,양천구,F,1205600
2014-09,서울특별시,서초구,F,35200704
2014-09,서울특별시,구로구,F,261355530
2014-09,서울특별시,강동구,M,123200
2014-09,경기도,평택시,F,
2014-09,경기도,의정부시,M,
2014-09,경기도,용인시 처인구,F,
2014-09,경기도,용인시 수지구,M,
2014-09,경기도,용인시 수지구,F,
2014-09,경기도,용인시 기흥구,M,
2014-09,경기도,연천군,F,776100701
2014-09,경기도,안산시 단원구,M,
2014-09,경기도,수원시 영통구,M,
2014-09,경기도,수원시 권선구,M,
2014-09,경기도,김포시,F,
2014-09,경기도,군포시,F,
2014-09,경기도,고양시 일산서구,F,
2014-09,강원도,춘천시,M,10076000
2014-09,인천광역시,부평구,M,11364320
2014-09,경기도,수원시 팔달구,F,
2014-09,경기도,성남시 중원구,F,
2014-09,인천광역시,부평구,F,2923800
2014-09,인천광역시,계양구,F,1896400
2014-09,서울특별시,양천구,M,624800
2014-09,서울특별시,서초구,M,89834140
2014-09,경기도,성남시 수정구,F,9788721202
2014-09,경기도,구리시,F,
2014-09,경기도,광주시,M,
2014-09,경기도,고양시 덕양구,M,
2014-09,서울특별시,마포구,F,130561143
2014-09,서울특별시,금천구,M,15297040
2014-09,서울특별시,구로구,M,802586484
2014-09,경기도,하남시,M,
2014-09,경기도,오산시,M,
2014-09,경기도,시흥시,M,
2014-09,서울특별시,은평구,F,28151904
2014-09,서울특별시,도봉구,M,126530567
2014-09,서울특별시,노원구,M,266898980
2014-09,경기도,양평군,F,3359605106
2014-09,경기도,안양시 동안구,M,
2014-09,경기도,안산시 상록구,F,
2014-09,경기도,수원시 장안구,M,
2014-09,경기도,성남시 중원구,M,
2014-09,경기도,광명시,M,
2014-09,인천광역시,계양구,M,3080000
2014-09,경기도,의왕시,M,
2014-09,경기도,의왕시,F,8590512176
2014-09,경기도,양평군,M,5575653547
2014-09,경기도,성남시 분당구,M,
2014-09,경기도,동두천시,F,3894512116
2014-09,경기도,구리시,M,
2014-09,경기도,광주시,F,
2014-09,경기도,가평군,F,3490737791
2014-12,서울특별시,구로구,M,814404426
2014-12,경기도,양주시,F,8587180735
2014-12,경기도,수원시 팔달구,F,
2014-12,경기도,성남시 중원구,M,
2014-12,경기도,동두천시,F,3888340730
2014-12,경기도,군포시,M,
2014-12,경기도,광주시,M,
2014-12,경기도,용인시 기흥구,M,
2014-12,충청남도,천안시 서북구,M,0
2014-12,인천광역시,계양구,M,8047193
2014-12,서울특별시,중랑구,F,49328454
2014-12,서울특별시,은평구,M,30932917
2014-12,경기도,광주시,F,
2014-12,경기도,고양시 일산서구,M,
2014-12,경기도,고양시 일산동구,M,
2014-12,서울특별시,금천구,M,21282690
2014-12,서울특별시,도봉구,F,65629971
2014-12,경기도,수원시 장안구,M,
2014-12,경기도,안산시 상록구,M,
2014-12,경기도,안양시 동안구,M,
2014-12,경기도,오산시,M,
2014-12,경기도,용인시 수지구,M,
2014-12,경기도,화성시,M,
2014-12,경기도,성남시 수정구,M,
2014-12,경기도,동두천시,M,6756181453
2014-12,서울특별시,송파구,F,29193230
2014-12,서울특별시,은평구,F,18621249
2014-12,충청남도,천안시 서북구,F,9471000
2014-12,인천광역시,서구,M,121495251
2014-12,서울특별시,노원구,F,123526149
2014-12,경기도,안성시,M,
2014-12,경기도,수원시 영통구,M,
2014-12,경기도,화성시,F,
2014-12,경기도,하남시,M,
2014-12,경기도,포천시,F,7925441045
2014-12,경기도,의왕시,F,8945419226
2014-12,경기도,연천군,F,813283646
2014-12,경기도,여주시,M,
2014-12,경기도,여주시,F,
2014-12,경기도,양평군,F,3101700143
2014-12,경기도,양주시,M,
2014-12,경기도,안성시,F,
2014-12,경기도,수원시 영통구,F,
2014-12,경기도,수원시 권선구,M,
2014-12,경기도,성남시 중원구,F,
2014-12,경기도,성남시 분당구,M,
2014-12,경기도,과천시,F,3201045404
2014-12,경기도,가평군,F,3144331157
2014-12,강원도,춘천시,M,13769030
2014-12,충청북도,음성군,F,0
2014-12,서울특별시,송파구,M,25870037
2014-12,서울특별시,도봉구,M,124765713
2014-12,경기도,파주시,F,
2014-12,경기도,연천군,M,4731297627
2014-12,충청남도,아산시,F,5178202
2014-12,인천광역시,계양구,F,139810
2014-12,서울특별시,양천구,M,1055340
2014-12,서울특별시,서초구,F,29556673
2014-12,서울특별시,마포구,M,291349310
2014-12,서울특별시,강서구,M,213295539
2014-12,경기도,평택시,M,
2014-12,경기도,이천시,F,
2014-12,경기도,용인시 수지구,F,
2014-12,경기도,오산시,F,
2014-12,경기도,안산시 단원구,F,
2014-12,경기도,시흥시,F,
2014-12,경기도,수원시 권선구,F,
2014-12,경기도,성남시 수정구,F,
2014-12,경기도,부천시,M,
2014-12,경기도,남양주시,M,
2014-12,경기도,광명시,M,
2014-12,경기도,고양시 덕양구,M,
2014-12,경기도,고양시 덕양구,F,
2014-12,서울특별시,구로구,F,247018049
2014-12,서울특별시,강서구,F,54439371
2014-12,경기도,하남시,F,7990510707
2014-12,경기도,포천시,M,
2014-12,경기도,평택시,F,
2014-12,경기도,파주시,M,
2014-12,경기도,용인시 기흥구,F,
2014-12,경기도,시흥시,M,
2014-12,경기도,남양주시,F,
2014-12,서울특별시,서초구,M,95462277
2014-12,서울특별시,금천구,F,16124829
2014-12,경기도,군포시,F,
2014-12,경기도,광명시,F,
2014-12,경기도,의정부시,M,
2014-12,경기도,용인시 처인구,M,
2014-12,경기도,용인시 처인구,F,
2014-12,경기도,안양시 만안구,F,
2014-12,경기도,안산시 상록구,F,
2014-12,경기도,안산시 단원구,M,
2014-12,경기도,수원시 장안구,F,
2014-12,경기도,부천시,F,
2014-12,경기도,김포시,M,
2014-12,경기도,김포시,F,
2014-12,경기도,구리시,M,
2014-12,경기도,구리시,F,
2014-12,경기도,과천시,M,3814720107
2014-12,경기도,가평군,M,6635993615
2014-12,경기도,의정부시,F,
2014-12,충청남도,아산시,M,14636303
2014-12,인천광역시,서구,F,90423110
2014-12,인천광역시,부평구,M,6906614
2014-12,인천광역시,부평구,F,2024539
2014-12,서울특별시,중랑구,M,119956200
2014-12,서울특별시,양천구,F,451000
2014-12,서울특별시,노원구,M,273365663
2014-12,경기도,안양시 동안구,F,
2014-12,경기도,수원시 팔달구,M,
2014-12,경기도,성남시 분당구,F,
2014-12,경기도,고양시 일산서구,F,
2014-12,경기도,고양시 일산동구,F,
2014-12,강원도,춘천시,F,7743670
2014-12,충청북도,음성군,M,947100
2014-12,서울특별시,마포구,F,151626944
2014-12,경기도,이천시,M,
2014-12,경기도,의왕시,M,
2014-12,경기도,양평군,M,5362972205
2014-12,경기도,안양시 만안구,M,
2014-06,경기도,고양시 일산동구,M,
2014-06,경기도,광명시,F,
2014-06,경기도,광명시,M,
2014-06,경기도,군포시,F,
2014-06,경기도,동두천시,M,6155584343
2014-06,경기도,수원시 권선구,F,
2014-06,경기도,수원시 팔달구,M,
2014-06,경기도,안산시 단원구,F,
2014-06,경기도,안양시 동안구,F,
2014-06,경기도,오산시,F,
2014-06,경기도,용인시 수지구,M,
2014-06,경기도,용인시 처인구,F,
2014-06,서울특별시,송파구,F,24026250
2014-06,강원도,춘천시,F,20566470
2014-06,경기도,고양시 덕양구,M,
2014-06,경기도,군포시,M,
2014-06,경기도,김포시,F,
2014-06,경기도,부천시,F,
2014-06,경기도,성남시 중원구,F,
2014-06,경기도,수원시 장안구,M,
2014-06,경기도,시흥시,M,
2014-06,경기도,안성시,F,
2014-06,경기도,안양시 만안구,M,
2014-06,경기도,용인시 기흥구,F,
2014-06,경기도,용인시 기흥구,M,
2014-06,경기도,의왕시,F,8825226255
2014-06,경기도,의왕시,M,
2014-06,경기도,하남시,M,
2014-06,서울특별시,강동구,F,169860
2014-06,서울특별시,강서구,M,181845232
2014-06,서울특별시,구로구,F,192487931
2014-06,서울특별시,양천구,M,889530
2014-06,경기도,가평군,M,8412096370
2014-06,경기도,남양주시,M,
2014-06,경기도,성남시 수정구,F,
2014-06,경기도,수원시 장안구,F,
2014-06,경기도,시흥시,F,
2014-06,경기도,양평군,F,3580480844
2014-06,경기도,양평군,M,5993329449
2014-06,경기도,의정부시,F,
2014-06,경기도,평택시,F,
2014-06,경기도,포천시,M,
2014-06,서울특별시,노원구,F,138477654
2014-06,서울특별시,도봉구,F,97931120
2014-06,서울특별시,중랑구,F,52421594
2014-06,인천광역시,부평구,M,10742304
2014-06,인천광역시,서구,F,90022090
2014-06,인천광역시,서구,M,89837255
2014-06,충청북도,음성군,M,0
2014-06,경기도,수원시 권선구,M,
2014-06,경기도,성남시 분당구,F,
2014-06,경기도,구리시,M,
2014-06,경기도,고양시 덕양구,F,
2014-06,강원도,춘천시,M,27550398
2014-06,경기도,양주시,F,8539748212
2014-06,경기도,안양시 동안구,M,
2014-06,경기도,이천시,M,
2014-06,경기도,포천시,F,7744797717
2014-06,경기도,화성시,M,
2014-06,서울특별시,중랑구,M,120121237
2014-06,경기도,구리시,F,
2014-06,경기도,안성시,M,
2014-06,경기도,여주시,M,
2014-06,서울특별시,강동구,M,134100
2014-06,서울특별시,서초구,F,33966994
2014-06,인천광역시,계양구,F,750960
2014-06,경기도,고양시 일산동구,F,
2014-06,경기도,고양시 일산서구,F,
2014-06,경기도,과천시,F,4264139590
2014-06,경기도,과천시,M,4746230190
2014-06,경기도,광주시,F,
2014-06,경기도,광주시,M,
2014-06,경기도,김포시,M,
2014-06,경기도,동두천시,F,3938003330
2014-06,경기도,수원시 영통구,F,
2014-06,경기도,수원시 팔달구,F,
2014-06,경기도,안산시 상록구,F,
2014-06,경기도,안산시 상록구,M,
2014-06,경기도,연천군,F,785504777
2014-06,경기도,용인시 수지구,F,
2014-06,경기도,이천시,F,
2014-06,경기도,화성시,F,
2014-06,서울특별시,강서구,F,39425834
2014-06,서울특별시,노원구,M,297993037
2014-06,서울특별시,양천구,F,1814820
2014-06,인천광역시,부평구,F,4895544
2014-06,충청북도,음성군,F,0
2014-06,서울특별시,은평구,F,31374930
2014-06,경기도,고양시 일산서구,M,
2014-06,경기도,성남시 중원구,M,
2014-06,경기도,안양시 만안구,F,
2014-06,경기도,양주시,M,
2014-06,경기도,여주시,F,9521952661
2014-06,경기도,오산시,M,
2014-06,경기도,파주시,M,
2014-06,경기도,평택시,M,
2014-06,서울특별시,구로구,M,612826464
2014-06,서울특별시,금천구,F,17054168
2014-06,서울특별시,마포구,F,132350576
2014-06,서울특별시,서초구,M,84572445
2014-06,서울특별시,송파구,M,63872237
2014-06,충청남도,아산시,F,4411890
2014-06,경기도,가평군,F,4690579208
2014-06,경기도,남양주시,F,
2014-06,경기도,부천시,M,
2014-06,경기도,성남시 분당구,M,
2014-06,경기도,성남시 수정구,M,
2014-06,경기도,수원시 영통구,M,
2014-06,경기도,안산시 단원구,M,
2014-06,경기도,연천군,M,4433935705
2014-06,경기도,용인시 처인구,M,
2014-06,경기도,의정부시,M,
2014-06,경기도,파주시,F,
2014-06,경기도,하남시,F,7639044946
2014-06,서울특별시,금천구,M,17818985
2014-06,서울특별시,도봉구,M,174370561
2014-06,서울특별시,마포구,M,314336716
2014-06,서울특별시,은평구,M,62824956
2014-06,인천광역시,계양구,M,3851576
2014-06,충청남도,아산시,M,7871670
2015-04,경기도,연천군,M,4764565618
2015-04,경기도,하남시,M,
2015-04,경기도,화성시,F,
2015-04,서울특별시,강동구,M,0
2015-04,서울특별시,구로구,M,664325139
2015-04,경기도,군포시,F,
2015-04,경기도,군포시,M,
2015-04,경기도,성남시 중원구,M,
2015-04,경기도,수원시 장안구,M,
2015-04,경기도,안산시 단원구,F,
2015-04,경기도,안산시 상록구,F,
2015-04,경기도,안양시 동안구,F,
2015-04,경기도,가평군,M,6780171256
2015-04,경기도,고양시 덕양구,F,
2015-04,경기도,광명시,M,
2015-04,경기도,수원시 권선구,F,
2015-04,경기도,수원시 권선구,M,
2015-04,경기도,안성시,M,
2015-04,경기도,양평군,M,5460012949
2015-04,경기도,용인시 기흥구,M,
2015-04,경기도,용인시 수지구,F,
2015-04,경기도,의왕시,M,
2015-04,경기도,평택시,M,
2015-04,서울특별시,노원구,F,90774126
2015-04,서울특별시,도봉구,F,14053536
2015-04,서울특별시,마포구,M,253747362
2015-04,서울특별시,서초구,M,101535828
2015-04,서울특별시,송파구,M,25591950
2015-04,서울특별시,은평구,F,2982390
2015-04,서울특별시,은평구,M,18953440
2015-04,서울특별시,중랑구,F,85550867
2015-04,인천광역시,서구,F,128472435
2015-04,충청남도,아산시,F,5232355
2015-04,충청북도,음성군,M,0
2015-04,인천광역시,부평구,M,14482525
2015-04,인천광역시,서구,M,124210136
2015-04,경기도,용인시 처인구,F,
2015-04,경기도,용인시 기흥구,F,
2015-04,경기도,오산시,F,
2015-04,경기도,양평군,F,3175219954
2015-04,경기도,안산시 상록구,M,
2015-04,경기도,수원시 팔달구,F,
2015-04,경기도,수원시 장안구,F,
2015-04,경기도,동두천시,F,3923045338
2015-04,경기도,구리시,F,
2015-04,경기도,가평군,F,3503831397
2015-04,서울특별시,강서구,M,4415810904
2015-04,서울특별시,노원구,M,205822352
2015-04,서울특별시,도봉구,M,27924151
2015-04,서울특별시,송파구,F,24136800
2015-04,경기도,남양주시,F,
2015-04,경기도,구리시,M,
2015-04,경기도,광주시,M,
2015-04,경기도,고양시 일산서구,F,
2015-04,강원도,춘천시,F,11823650
2015-04,경기도,성남시 중원구,F,
2015-04,경기도,시흥시,F,
2015-04,경기도,안양시 동안구,M,
2015-04,경기도,여주시,F,
2015-04,경기도,여주시,M,
2015-04,경기도,오산시,M,
2015-04,경기도,파주시,M,
2015-04,서울특별시,구로구,F,238421406
2015-04,서울특별시,양천구,F,8463900
2015-04,강원도,춘천시,M,17937950
2015-04,경기도,과천시,F,4800125702
2015-04,경기도,광주시,F,
2015-04,경기도,김포시,M,
2015-04,경기도,성남시 분당구,M,
2015-04,경기도,안성시,F,
2015-04,경기도,이천시,M,
2015-04,경기도,파주시,F,
2015-04,경기도,포천시,M,
2015-04,경기도,화성시,M,
2015-04,서울특별시,강서구,F,5387272773
2015-04,경기도,과천시,M,5156312856
2015-04,경기도,광명시,F,
2015-04,경기도,동두천시,M,6311817420
2015-04,경기도,성남시 분당구,F,
2015-04,경기도,수원시 영통구,M,
2015-04,경기도,수원시 팔달구,M,
2015-04,경기도,시흥시,M,
2015-04,경기도,양주시,F,8459638773
2015-04,경기도,양주시,M,
2015-04,서울특별시,강동구,F,347100
2015-04,인천광역시,계양구,F,0
2015-04,인천광역시,계양구,M,962090
2015-04,인천광역시,부평구,F,5063433
2015-04,충청남도,아산시,M,16562767
2015-04,경기도,고양시 덕양구,M,
2015-04,경기도,고양시 일산동구,F,
2015-04,경기도,고양시 일산동구,M,
2015-04,경기도,남양주시,M,
2015-04,경기도,부천시,F,
2015-04,경기도,부천시,M,
2015-04,경기도,성남시 수정구,F,
2015-04,경기도,성남시 수정구,M,
2015-04,경기도,수원시 영통구,F,
2015-04,경기도,용인시 수지구,M,
2015-04,경기도,의정부시,F,
2015-04,경기도,이천시,F,
2015-04,경기도,포천시,F,7098250211
2015-04,경기도,하남시,F,7830597316
2015-04,서울특별시,금천구,M,26845515
2015-04,서울특별시,마포구,F,96873038
2015-04,서울특별시,양천구,M,0
2015-04,서울특별시,중랑구,M,169784842
2015-04,충청북도,음성군,F,0
2015-04,경기도,안양시 만안구,F,
2015-04,경기도,안양시 만안구,M,
2015-04,경기도,연천군,F,790847445
2015-04,경기도,용인시 처인구,M,
2015-04,경기도,의왕시,F,8617505719
2015-04,경기도,의정부시,M,
2015-04,경기도,평택시,F,
2015-04,서울특별시,금천구,F,20288574
2015-04,서울특별시,서초구,F,30628950
2015-04,경기도,안산시 단원구,M,
2015-04,경기도,고양시 일산서구,M,
2015-04,경기도,김포시,F,
2014-04,충청북도,음성군,F,0
2014-04,인천광역시,부평구,M,10399471
2014-04,서울특별시,양천구,F,943850
2014-04,서울특별시,구로구,F,166477387
2014-04,경기도,과천시,F,4101370205
2014-04,경기도,구리시,M,
2014-04,경기도,군포시,F,
2014-04,경기도,군포시,M,
2014-04,경기도,동두천시,M,5729136465
2014-04,경기도,성남시 분당구,F,
2014-04,경기도,안산시 단원구,F,
2014-04,경기도,양주시,M,
2014-04,경기도,용인시 수지구,F,
2014-04,경기도,하남시,F,7176758703
2014-04,서울특별시,강동구,F,114140
2014-04,서울특별시,강서구,F,38257805
2014-04,경기도,용인시 수지구,M,
2014-04,경기도,용인시 처인구,M,
2014-04,경기도,의왕시,F,8471680036
2014-04,경기도,파주시,M,
2014-04,경기도,화성시,M,
2014-04,서울특별시,금천구,F,21004175
2014-04,서울특별시,금천구,M,13085054
2014-04,서울특별시,노원구,F,116670655
2014-04,서울특별시,노원구,M,233679020
2014-04,인천광역시,부평구,F,5395749
2014-04,서울특별시,양천구,M,676060
2014-04,서울특별시,서초구,M,81557578
2014-04,경기도,고양시 덕양구,M,
2014-04,경기도,고양시 일산서구,M,
2014-04,경기도,광주시,F,
2014-04,경기도,광주시,M,
2014-04,경기도,수원시 권선구,M,
2014-04,경기도,수원시 장안구,M,
2014-04,경기도,연천군,F,711386756
2014-04,경기도,연천군,M,4006084952
2014-04,경기도,용인시 기흥구,M,
2014-04,경기도,고양시 덕양구,F,
2014-04,경기도,성남시 중원구,M,
2014-04,경기도,수원시 팔달구,M,
2014-04,경기도,안산시 단원구,M,
2014-04,경기도,여주시,F,
2014-04,서울특별시,강동구,M,127310
2014-04,서울특별시,도봉구,F,79436510
2014-04,서울특별시,마포구,F,123512009
2014-04,서울특별시,서초구,F,26826544
2014-04,인천광역시,계양구,M,1584351
2014-04,충청남도,아산시,F,4782378
2014-04,인천광역시,계양구,F,8601766
2014-04,인천광역시,서구,F,79708835
2014-04,충청북도,음성군,M,0
2014-04,경기도,안양시 동안구,F,
2014-04,강원도,춘천시,M,18148260
2014-04,경기도,안양시 만안구,F,
2014-04,경기도,안양시 만안구,M,
2014-04,경기도,의정부시,F,
2014-04,경기도,화성시,F,
2014-04,서울특별시,송파구,M,39267773
2014-04,경기도,수원시 영통구,M,
2014-04,경기도,고양시 일산서구,F,
2014-04,경기도,광명시,M,
2014-04,경기도,성남시 수정구,F,9664524264
2014-04,경기도,성남시 수정구,M,
2014-04,경기도,고양시 일산동구,M,
2014-04,서울특별시,구로구,M,525495832
2014-04,서울특별시,도봉구,M,164690916
2014-04,서울특별시,중랑구,F,39591544
2014-04,강원도,춘천시,F,11642280
2014-04,경기도,가평군,F,3150207365
2014-04,경기도,가평군,M,5972800966
2014-04,경기도,고양시 일산동구,F,
2014-04,경기도,김포시,M,
2014-04,경기도,남양주시,M,
2014-04,경기도,부천시,F,
2014-04,경기도,성남시 분당구,M,
2014-04,경기도,수원시 팔달구,F,
2014-04,경기도,양주시,F,7607011650
2014-04,경기도,여주시,M,
2014-04,경기도,의정부시,M,
2014-04,경기도,이천시,F,
2014-04,경기도,파주시,F,
2014-04,경기도,평택시,M,
2014-04,경기도,포천시,M,
2014-04,경기도,수원시 영통구,F,
2014-04,경기도,수원시 장안구,F,
2014-04,경기도,시흥시,F,
2014-04,경기도,용인시 처인구,F,
2014-04,경기도,평택시,F,
2014-04,경기도,하남시,M,9778387247
2014-04,서울특별시,마포구,M,317095499
2014-04,서울특별시,은평구,F,54918843
2014-04,서울특별시,중랑구,M,93373957
2014-04,인천광역시,서구,M,104500921
2014-04,충청남도,아산시,M,6891246
2014-04,경기도,남양주시,F,
2014-04,경기도,수원시 권선구,F,
2014-04,경기도,시흥시,M,
2014-04,경기도,안산시 상록구,F,
2014-04,서울특별시,은평구,M,78716405
2014-04,경기도,안양시 동안구,M,
2014-04,경기도,용인시 기흥구,F,
2014-04,경기도,이천시,M,
2014-04,서울특별시,강서구,M,143148909
2014-04,서울특별시,송파구,F,36370083
2014-04,경기도,구리시,F,
2014-04,경기도,의왕시,M,
2014-04,경기도,포천시,F,7041035540
2014-04,경기도,오산시,M,
2014-04,경기도,과천시,M,4436222635
2014-04,경기도,광명시,F,
2014-04,경기도,김포시,F,
2014-04,경기도,동두천시,F,3702442542
2014-04,경기도,부천시,M,
2014-04,경기도,성남시 중원구,F,
2014-04,경기도,안산시 상록구,M,
2014-04,경기도,안성시,F,
2014-04,경기도,안성시,M,
2014-04,경기도,양평군,F,2803316321
2014-04,경기도,양평군,M,4986619706
2014-04,경기도,오산시,F,
2016-10,서울특별시,은평구,F,7310710
2016-10,서울특별시,도봉구,M,65371503
2016-10,서울특별시,노원구,F,108022370
2016-10,서울특별시,강서구,F,5545033671
2016-10,경기도,하남시,F,
2016-10,경기도,파주시,M,
2016-10,경기도,용인시 수지구,F,
2016-10,경기도,수원시 영통구,F,
2016-10,경기도,성남시 수정구,M,
2016-10,경기도,부천시,F,
2016-10,경기도,군포시,F,
2016-10,경기도,구리시,M,
2016-10,경기도,화성시,F,
2016-10,경기도,포천시,F,7946990023
2016-10,경기도,용인시 기흥구,M,
2016-10,경기도,여주시,F,
2016-10,경기도,양평군,F,3937031546
2016-10,경기도,안성시,M,
2016-10,경기도,안산시 상록구,F,
2016-10,경기도,안산시 단원구,F,
2016-10,경기도,수원시 영통구,M,
2016-10,경기도,수원시 권선구,M,
2016-10,경기도,성남시 분당구,M,
2016-10,경기도,성남시 분당구,F,
2016-10,경기도,김포시,M,
2016-10,경기도,군포시,M,
2016-10,경기도,광주시,F,
2016-10,충청남도,아산시,F,2557170
2016-10,서울특별시,양천구,M,166870
2016-10,서울특별시,노원구,M,215016942
2016-10,서울특별시,구로구,F,236477024
2016-10,인천광역시,서구,M,169098932
2016-10,서울특별시,구로구,M,609793938
