년월,시도명,시군구명,동명,결제상품명,사용빈도
2019-06,경기도,의정부시,녹양동,의정부사랑카드,466
2019-06,경기도,의정부시,민락동,의정부사랑카드,1003
2019-06,경기도,의정부시,산곡동,의정부사랑카드,9
2019-06,경기도,의정부시,신곡동,의정부사랑카드,3217
2019-06,경기도,의정부시,용현동,의정부사랑카드,460
2019-06,경기도,의정부시,의정부동,의정부사랑카드,3844
2019-06,경기도,의정부시,자일동,의정부사랑카드,28
2019-06,경기도,의정부시,장암동,의정부사랑카드,333
2019-06,경기도,의정부시,호원동,의정부사랑카드,2046
2019-06,경기도,이천시,갈산동,이천사랑지역화폐,60
2019-06,경기도,이천시,관고동,이천사랑지역화폐,112
2019-06,경기도,이천시,대월면,이천사랑지역화폐,44
2019-06,경기도,이천시,마장면,이천사랑지역화폐,83
2019-06,경기도,이천시,모가면,이천사랑지역화폐,19
2019-06,경기도,이천시,백사면,이천사랑지역화폐,22
2019-06,경기도,이천시,부발읍,이천사랑지역화폐,429
2019-06,경기도,이천시,설성면,이천사랑지역화폐,11
2019-06,경기도,이천시,송정동,이천사랑지역화폐,109
2019-06,경기도,이천시,신둔면,이천사랑지역화폐,49
2019-06,경기도,이천시,안흥동,이천사랑지역화폐,67
2019-06,경기도,이천시,율면,이천사랑지역화폐,3
2019-06,경기도,이천시,장호원읍,이천사랑지역화폐,93
2019-06,경기도,이천시,장호원읍,여주사랑카드,2
2019-06,경기도,이천시,중리동,이천사랑지역화폐,419
2019-06,경기도,이천시,증포동,이천사랑지역화폐,222
2019-06,경기도,이천시,창전동,이천사랑지역화폐,742
2019-06,경기도,이천시,호법면,이천사랑지역화폐,22
2019-06,경기도,파주시,검산동,파주 Pay(파주페이),7
2019-06,경기도,파주시,광탄면,파주 Pay(파주페이),10
2019-06,경기도,파주시,금릉동,파주 Pay(파주페이),14
2019-06,경기도,파주시,금촌동,파주 Pay(파주페이),221
2019-06,경기도,파주시,다율동,파주 Pay(파주페이),3
2019-06,경기도,파주시,동패동,파주 Pay(파주페이),243
2019-06,경기도,파주시,목동동,파주 Pay(파주페이),283
2019-06,경기도,파주시,목동동,부천페이,5
2019-06,경기도,파주시,문발동,파주 Pay(파주페이),24
2019-06,경기도,파주시,문산읍,파주 Pay(파주페이),152
2019-06,경기도,파주시,법원읍,파주 Pay(파주페이),14
2019-06,경기도,파주시,상지석동,파주 Pay(파주페이),3
2019-06,경기도,파주시,아동동,파주 Pay(파주페이),32
2019-06,경기도,파주시,야당동,파주 Pay(파주페이),118
2019-06,경기도,파주시,와동동,파주 Pay(파주페이),158
2019-06,경기도,파주시,월롱면,파주 Pay(파주페이),11
2019-06,경기도,파주시,적성면,파주 Pay(파주페이),12
2019-06,경기도,파주시,조리읍,파주 Pay(파주페이),30
2019-06,경기도,파주시,탄현면,파주 Pay(파주페이),27
2019-06,경기도,파주시,파주읍,파주 Pay(파주페이),11
2019-06,경기도,평택시,비전동,오산화폐 오색전,4
2019-06,경기도,평택시,서탄면,행복화성지역화폐,4
2019-06,경기도,평택시,포승읍,행복화성지역화폐_화이트,1
2019-06,경기도,포천시,소흘읍,Thank You Pay-N,1
2019-06,경기도,하남시,감일동,하남하머니,8
2019-06,경기도,하남시,덕풍동,하남하머니,4492
2019-06,경기도,하남시,망월동,하남하머니,13781
2019-06,경기도,하남시,배알미동,하남하머니,10
2019-06,경기도,하남시,상산곡동,하남하머니,34
2019-06,경기도,하남시,선동,하남하머니,357
2019-06,경기도,하남시,신장동,하남하머니,7128
2019-06,경기도,하남시,창우동,하남하머니,978
2019-06,경기도,하남시,초이동,하남하머니,92
2019-06,경기도,하남시,춘궁동,하남하머니,131
2019-06,경기도,하남시,풍산동,하남하머니,3185
2019-06,경기도,하남시,하사창동,하남하머니,11
2019-06,경기도,하남시,학암동,하남하머니,76
2019-06,경기도,화성시,기산동,행복화성지역화폐,17
2019-06,경기도,화성시,기산동,행복화성지역화폐_화이트,2
2019-06,경기도,화성시,기안동,행복화성지역화폐,85
2019-06,경기도,화성시,남양읍,행복화성지역화폐,1602
2019-06,경기도,화성시,남양읍,행복화성지역화폐_화이트,2
2019-06,경기도,화성시,능동,행복화성지역화폐,2398
2019-06,경기도,화성시,능동,행복화성지역화폐_화이트,3
2019-06,경기도,화성시,마도면,행복화성지역화폐,126
2019-06,경기도,화성시,매송면,행복화성지역화폐,10
2019-06,경기도,화성시,목동,행복화성지역화폐,927
2019-06,경기도,화성시,반송동,행복화성지역화폐,8561
2019-06,경기도,화성시,반송동,수원페이,3
2019-06,경기도,화성시,반송동,행복화성지역화폐_화이트,3
2019-06,경기도,화성시,반월동,행복화성지역화폐,869
2019-06,경기도,화성시,반월동,오산화폐 오색전,3
2019-06,경기도,화성시,병점동,행복화성지역화폐,1420
2019-06,경기도,화성시,병점동,행복화성지역화폐_화이트,1
2019-06,경기도,화성시,봉담읍,행복화성지역화폐,2023
2019-06,경기도,화성시,봉담읍,행복화성지역화폐_화이트,10
2019-06,경기도,화성시,비봉면,행복화성지역화폐,39
2019-06,경기도,화성시,비봉면,행복화성지역화폐_화이트,1
2019-06,경기도,화성시,산척동,행복화성지역화폐,1724
2019-06,경기도,화성시,산척동,용인와이페이,3
2019-06,경기도,화성시,산척동,행복화성지역화폐_화이트,2
2019-06,경기도,화성시,새솔동,행복화성지역화폐,378
2019-06,경기도,화성시,새솔동,수원페이,8
2019-06,경기도,화성시,서신면,행복화성지역화폐,85
2019-06,경기도,화성시,서신면,행복화성지역화폐_화이트,2
2019-06,경기도,화성시,석우동,행복화성지역화폐,539
2019-06,경기도,화성시,석우동,행복화성지역화폐_화이트,2
2019-06,경기도,화성시,송동,행복화성지역화폐,193
2019-06,경기도,화성시,송산동,행복화성지역화폐,60
2019-06,경기도,화성시,송산면,행복화성지역화폐,140
2019-06,경기도,화성시,안녕동,행복화성지역화폐,92
2019-06,경기도,화성시,양감면,행복화성지역화폐,63
2019-06,경기도,화성시,영천동,행복화성지역화폐,3142
2019-06,경기도,화성시,영천동,행복화성지역화폐_화이트,4
2019-06,경기도,화성시,오산동,행복화성지역화폐,1893
2019-06,경기도,화성시,오산동,행복화성지역화폐_화이트,3
2019-06,경기도,화성시,우정읍,행복화성지역화폐,285
2019-06,경기도,화성시,장안면,행복화성지역화폐,116
2019-06,경기도,화성시,장지동,행복화성지역화폐,437
2019-06,경기도,화성시,정남면,행복화성지역화폐,114
2019-06,경기도,화성시,진안동,행복화성지역화폐,990
2019-06,경기도,화성시,진안동,행복화성지역화폐_화이트,5
2019-06,경기도,화성시,청계동,행복화성지역화폐,4862
2019-06,경기도,화성시,청계동,행복화성지역화폐_화이트,2
2019-06,경기도,화성시,팔탄면,행복화성지역화폐,185
2019-06,경기도,화성시,팔탄면,행복화성지역화폐_화이트,2
2019-06,경기도,화성시,향남읍,행복화성지역화폐,2817
2019-06,경기도,화성시,향남읍,행복화성지역화폐_화이트,33
2019-06,경기도,화성시,향남읍,수원페이,1
2019-07,경기도,가평군,가평읍,가평사랑상품권,1735
2019-07,경기도,가평군,북면,가평사랑상품권,33
2019-07,경기도,가평군,상면,가평사랑상품권,22
2019-07,경기도,가평군,설악면,가평사랑상품권,71
2019-07,경기도,가평군,조종면,가평사랑상품권,216
2019-07,경기도,가평군,청평면,가평사랑상품권,342
2019-07,경기도,고양시 덕양구,고양동,고양페이카드,196
2019-07,경기도,고양시 덕양구,관산동,고양페이카드,275
2019-07,경기도,고양시 덕양구,내유동,고양페이카드,64
2019-07,경기도,고양시 덕양구,대자동,고양페이카드,40
2019-07,경기도,고양시 덕양구,대장동,고양페이카드,73
2019-07,경기도,고양시 덕양구,덕은동,고양페이카드,1
2019-07,경기도,고양시 덕양구,도내동,고양페이카드,87
2019-07,경기도,고양시 덕양구,동산동,고양페이카드,541
2019-07,경기도,고양시 덕양구,벽제동,고양페이카드,79
2019-07,경기도,고양시 덕양구,삼송동,고양페이카드,430
2019-07,경기도,고양시 덕양구,성사동,고양페이카드,2551
2019-07,경기도,고양시 덕양구,신원동,고양페이카드,993
2019-07,경기도,고양시 덕양구,오금동,고양페이카드,1
2019-07,경기도,고양시 덕양구,용두동,고양페이카드,55
2019-07,경기도,고양시 덕양구,원당동,고양페이카드,165
2019-07,경기도,고양시 덕양구,원흥동,고양페이카드,253
2019-07,경기도,고양시 덕양구,주교동,고양페이카드,3220
2019-07,경기도,고양시 덕양구,지축동,고양페이카드,25
2019-07,경기도,고양시 덕양구,토당동,고양페이카드,1024
2019-07,경기도,고양시 덕양구,행신동,고양페이카드,4483
2019-07,경기도,고양시 덕양구,향동동,고양페이카드,27
2019-07,경기도,고양시 덕양구,화전동,고양페이카드,69
2019-07,경기도,고양시 덕양구,화정동,고양페이카드,6561
2019-07,경기도,고양시 덕양구,효자동,고양페이카드,2
2019-07,경기도,고양시 일산동구,마두동,고양페이카드,1864
2019-07,경기도,고양시 일산동구,문봉동,고양페이카드,16
2019-07,경기도,고양시 일산동구,백석동,고양페이카드,3115
2019-07,경기도,고양시 일산동구,사리현동,고양페이카드,44
2019-07,경기도,고양시 일산동구,설문동,고양페이카드,8
2019-07,경기도,고양시 일산동구,성석동,고양페이카드,160
2019-07,경기도,고양시 일산동구,식사동,고양페이카드,1035
2019-07,경기도,고양시 일산동구,장항동,고양페이카드,4718
2019-07,경기도,고양시 일산동구,정발산동,고양페이카드,1497
2019-07,경기도,고양시 일산동구,정발산동,행복화성지역화폐,1
2019-07,경기도,고양시 일산동구,중산동,고양페이카드,1188
2019-07,경기도,고양시 일산동구,풍동,고양페이카드,1697
2019-07,경기도,고양시 일산서구,가좌동,고양페이카드,800
2019-07,경기도,고양시 일산서구,가좌동,파주 Pay(파주페이),2
2019-07,경기도,고양시 일산서구,구산동,고양페이카드,23
2019-07,경기도,고양시 일산서구,대화동,고양페이카드,3958
2019-07,경기도,고양시 일산서구,덕이동,고양페이카드,806
2019-07,경기도,고양시 일산서구,법곳동,고양페이카드,4
2019-07,경기도,고양시 일산서구,일산동,고양페이카드,3366
2019-07,경기도,고양시 일산서구,일산동,파주 Pay(파주페이),2
2019-07,경기도,고양시 일산서구,주엽동,고양페이카드,2744
2019-07,경기도,고양시 일산서구,탄현동,고양페이카드,2723
2019-07,경기도,과천시,갈현동,과천화폐 과천토리,74
2019-07,경기도,과천시,과천동,과천화폐 과천토리,300
2019-07,경기도,과천시,문원동,과천화폐 과천토리,264
2019-07,경기도,과천시,별양동,과천화폐 과천토리,3910
2019-07,경기도,과천시,주암동,과천화폐 과천토리,44
2019-07,경기도,과천시,중앙동,과천화폐 과천토리,1717
2019-07,경기도,광명시,가학동,광명사랑화폐,44
2019-07,경기도,광명시,광명동,광명사랑화폐,6406
2019-07,경기도,광명시,노온사동,광명사랑화폐,22
2019-07,경기도,광명시,소하동,광명사랑화폐,3824
2019-07,경기도,광명시,옥길동,광명사랑화폐,4
2019-07,경기도,광명시,일직동,광명사랑화폐,550
2019-07,경기도,광명시,철산동,광명사랑화폐,4106
2019-07,경기도,광명시,하안동,광명사랑화폐,3216
2019-07,경기도,광주시,경안동,광주사랑카드,746
2019-07,경기도,광주시,곤지암읍,광주사랑카드,233
2019-07,경기도,광주시,남종면,광주사랑카드,15
2019-07,경기도,광주시,남한산성면,광주사랑카드,47
2019-07,경기도,광주시,도척면,광주사랑카드,29
2019-07,경기도,광주시,목현동,광주사랑카드,159
2019-07,경기도,광주시,송정동,광주사랑카드,878
2019-07,경기도,광주시,쌍령동,광주사랑카드,301
2019-07,경기도,광주시,역동,광주사랑카드,36
2019-07,경기도,광주시,오포읍,광주사랑카드,829
2019-07,경기도,광주시,오포읍,용인와이페이,1
2019-07,경기도,광주시,장지동,광주사랑카드,8
2019-07,경기도,광주시,중대동,광주사랑카드,181
2019-07,경기도,광주시,직동,광주사랑카드,2
2019-07,경기도,광주시,초월읍,광주사랑카드,638
2019-07,경기도,광주시,탄벌동,광주사랑카드,296
2019-07,경기도,광주시,태전동,광주사랑카드,644
2019-07,경기도,광주시,퇴촌면,광주사랑카드,371
2019-07,경기도,광주시,회덕동,광주사랑카드,31
2019-07,경기도,구리시,갈매동,구리사랑카드,1355
2019-07,경기도,구리시,교문동,구리사랑카드,1141
2019-07,경기도,구리시,사노동,구리사랑카드,9
2019-07,경기도,구리시,수택동,구리사랑카드,2299
2019-07,경기도,구리시,아천동,구리사랑카드,16
2019-07,경기도,구리시,인창동,구리사랑카드,2187
2019-07,경기도,구리시,토평동,구리사랑카드,377
2019-07,경기도,군포시,금정동,군포愛머니,6059
2019-07,경기도,군포시,당동,군포愛머니,9108
